title,id,genres,keywords
Public Enemies,11322,"['Crime', 'Drama', 'Action', 'History']","['cinema', 'gangster', 'machinegun', 'shoot', 'prison guard', 'prison escap', 'dilling']"
The Informant!,11323,"['Drama', 'Comedy', 'Crime']","['agricultur', 'compani', 'witness to murd']"
Shutter Island,11324,"['Drama', 'Thriller', 'Mystery']","['based on novel or book', 'island', 'hurrican', 'investig', 'psychiatric hospit', 'u.s. marsh', 'conspiracy theori', 'psychological thril', 'whodunit', 'neo-noir', '1950']"
Tommy,11326,"['Drama', 'Music']","['christmas parti', 'music', 'christmas tre', 'satir', 'pinbal', 'midnight movi', 'cult film', 'blind', 'pinball machin', 'christmas light']"
Midnight Express,11327,"['Drama', 'Crime']","['prison', 'drug smuggl', 'attempt to escap', 'escap', 'lawyer', 'tortur', 'brutal', 'masturb']"
Runaway Jury,11329,"['Drama', 'Thriller']","['court cas', 'gun rampag', 'firearm', 'juri', 'courtroom drama', 'legal thril']"
Popeye,11335,"['Action', 'Adventure', 'Comedy', 'Family']","['babi', 'blackmail', 'octopu', 'based on cartoon', 'super pow', 'sailor', 'abandoned babi']"
The Dead Zone,11336,"['Thriller', 'Horror', 'Science Fiction']","['coma', 'sheriff', 'based on novel or book', 'sacrific', 'flashback', 'premonit', 'vision', 'doctor', 'car accid', 'series of murd', 'psychic', 'gothic', 'mad']"
Stardust Memories,11337,"['Comedy', 'Drama', 'Romance']","['movie busi', 'filmmak', 'filmmak']"
Into the Night,11338,"['Action', 'Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']","['adulteri', 'assassin', 'airport', 'daily lif', 'chase', 'spoof']"
Warlock,11342,"['Adventure', 'Comedy', 'Fantasy', 'Horror']","['witch', 'cemeteri', 'magic', 'time travel', 'age', 'curs']"
The Zodiac,11345,"['Crime', 'Drama', 'Thriller']","['california', 'serial kil', 'report', 'family conflict']"
The Lair of the White Worm,11347,"['Horror', 'Comedy']","['rape', 'nun', 'templ', 'virgin', 'vampir', 'snake charm', 'danger', 'derbyshir', 'human sacrific', 'pagan', 'archaeologist', 'monasteri']"
Cape Fear,11349,"['Drama', 'Thriller']","['poison', 'small town', 'boat', 'ex-detaine', 'psychopath', 'noir', 'lawyer', 'dog', 'famili']"
Jeepers Creepers 2,11351,['Horror'],"['parent child relationship', 'monster', 'peasant', 'farm', 'immort', 'mythical creatur', 'father', 'high school sport', 'reveng', 'teenag', 'high school stud', 'school bu']"
Always,11352,"['Fantasy', 'Romance']","['colorado', 'pilot', 'airplan', 'afterlif', 'remak', 'ghost', 'forest fir', 'firefight']"
Bowfinger,11353,['Comedy'],"['movie busi', 'celebr', 'fame', 'hollywood', 'los angeles, california', 'filmmak']"
Never Been Kissed,11355,"['Romance', 'Comedy', 'Drama']","['chicago, illinoi', 'journalist', 'newspap', 'undercov', 'entrap', 'kiss', 'nerd', 'high school', 'parti', 'love', 'prank', 'prom', 'report', 'teenag', 'humili']"
The Odd Couple,11356,['Comedy'],"['new york c', 'male friendship', 'based on play or mus', 'obsessive compulsive disord', 'poker gam', '1960', 'messy apart', 'sports journ']"
Halloween 4: The Return of Michael Myers,11357,"['Horror', 'Thriller']","['sheriff', 'scissor', 'ambul', 'halloween', 'knife', 'sequel', 'murder', 'serial kil', 'masked kil', 'niec', 'evil', 'octob']"
Walking Tall,11358,"['Adventure', 'Drama', 'Action', 'Thriller']",[]
Dumbo,11360,"['Animation', 'Family']","['circu', 'mother', 'dream', 'mous', 'eleph', 'nightmar', 'suffer', 'clown', 'music', 'affect', 'big ear']"
Halloween 5: The Revenge of Michael Myers,11361,"['Horror', 'Thriller']","['sheriff', 'barn', 'sequel', 'masked kil', 'slasher', 'psychiatrist', 'killer', 'scyth', 'heroin', 'psychotron']"
The Count of Monte Cristo,11362,['Adventure'],"['loss of loved on', 'based on novel or book', 'marseille, fr', 'treasur', 'lover (female)', 'ex-lov', 'napoleon bonapart', 'sword fight', 'prison escap', 'tortur', 'swashbuckl', '19th centuri']"
She's the One,11363,"['Comedy', 'Romance']","['sibling relationship', 'taxi', 'ex-girlfriend', ""love of one's lif"", 'bride', 'broker', 'independent film', 'wed']"
Regarding Henry,11364,"['Romance', 'Drama']","['amnesia', 'firearm', 'lawyer', 'memory loss']"
Blood Simple,11368,"['Crime', 'Drama', 'Thriller']","['husband wife relationship', 'texa', 'planned murd', 'lover', 'boss', 'employe', 'independent film', 'money', 'violenc', 'killer', 'double cross', 'extramarital affair', 'shallow grav', 'private detect', 'hired kil', 'neo-noir']"
The Musketeer,11370,['Adventure'],"['loss of loved on', 'based on novel or book', 'queen', 'power takeov', 'kingdom', 'remak', 'royalti', 'conspiraci', 'historical fict', 'musket', 'adventur', 'murder hunt', 'action hero', 'good versus evil']"
The Score,11371,"['Action', 'Crime', 'Thriller', 'Mystery']","['customs hous', 'assumed ident', 'schemat', 'voice ov']"
Hollywood Homicide,11375,"['Action', 'Adventure', 'Comedy', 'Thriller']","['rap mus', 'hitman']"
House on Haunted Hill,11377,"['Horror', 'Mystery', 'Thriller']","['lunatic asylum', 'aftercreditssting']"
Bones,11380,"['Action', 'Horror', 'Thriller']","['black peopl', 'drug deal', 'dying and death', 'skeleton']"
The Crying Game,11386,"['Romance', 'Crime', 'Drama', 'Thriller']","['transvest', 'hostag', ""love of one's lif"", 'male homosexu', 'teenage crush', 'soldier', 'gay']"
The Natural,11393,['Drama'],"['corrupt', 'basebal', 'attempted murd', 'talent', 'child prodigi', 'sport', 'femme fatal', 'redempt']"
The Santa Clause,11395,"['Fantasy', 'Drama', 'Comedy', 'Family']","['holiday', 'chicago, illinoi', 'christmas parti', 'santa clau', 'christmas tre', 'child custodi', 'christma', 'father son relationship', 'christmas ev']"
Not Another Teen Movie,11397,['Comedy'],"['underdog', 'cheerlead', 'kiss', 'high school', 'school parti', 'satir', 'parodi', 'crude humor', 'crush', 'prom', 'teenage crush', 'teen movi', 'spoof', 'popular', 'aftercreditssting', 'duringcreditssting', 'high school footbal']"
The Art of War,11398,"['Crime', 'Action', 'Adventure']","['new york c', 'spi', 'china', 'martial art', 'secret ag', 'conspiracy of murd', 'chinese mafia', 'conspiraci', 'united n', 'action hero']"
The New World,11400,"['Drama', 'History', 'Romance']","['coloni', 'virginia', '17th centuri']"
Superman IV: The Quest for Peace,11411,"['Action', 'Adventure', 'Science Fiction']","['saving the world', 'dc comic', 'mountain', 'nuclear missil', 'u.s. armi', 'alter ego', 'sequel', 'superhero', 'laboratori', 'convert', 'super pow', 'nuclear weapon', 'disarma', 'volcanic erupt', 'superhuman strength']"
The Long Kiss Goodnight,11412,"['Crime', 'Action', 'Mystery', 'Thriller']","['assassin', 'amnesia', 'hostag', 'new ident', 'strong woman', 'chase', 'dark comedi', 'teacher', 'escap', 'shootout', 'female protagonist', 'single moth', 'candlelight vigil', 'rogue ag', 'ex cia ag', 'christmas parad']"
The Mission,11416,"['Adventure', 'Drama', 'Action', 'History']","['christian', 'waterfal', 'mission', 'jungl', 'colonis', '18th centuri', 'indigenous peopl', 'assimil', 'lgbt interest']"
Vegas Vacation,11419,['Comedy'],"['gambl', 'chao', 'roulett', 'las vega', 'family holiday']"
From Here to Eternity,11426,"['Drama', 'Romance', 'War']","['based on novel or book', 'beach', 'hawaii', 'world war ii', 'harass', 'pearl harbor', 'military bas', 'bomb', 'extramarital affair', 'military lif', 'army bas', '1940', 'box', 'army bugl']"
Sleepwalkers,11428,"['Fantasy', 'Horror', 'Thriller']","['kill', 'based on novel or book', 'black humor', 'incest', 'morph']"
The Ghost Writer,11439,"['Thriller', 'Mystery']","['london, england', 'cia', 'based on novel or book', 'war crim', 'massachusett', 'author']"
Halloween: Resurrection,11442,"['Horror', 'Thriller']","['sibling relationship', 'innoc', 'serial kil']"
Dead Presidents,11443,"['Action', 'Drama', 'Crime']","['post traumatic stress disord', 'drug abus', 'war veteran', 'vietnam', 'heist', 'money', 'loss of virgin', 'redempt', 'revolutinoari', 'mercy kil', 'bronx, new york c', 'medic', '1960', 'graphic viol']"
Welcome to the Dollhouse,11446,"['Comedy', 'Drama']","['sibling relationship', 'new jersey', 'parent child relationship', 'mockeri', 'ugli', 'dark comedi', 'coming of ag', 'school lif', 'suburb']"
Mighty Aphrodite,11448,"['Comedy', 'Romance']","['prostitut', 'adopt', 'adoptive fath', 'childless', 'looking for  birth par', 'adoptive moth', 'illegal prostitut', 'child']"
Herbie Fully Loaded,11451,"['Comedy', 'Family', 'Adventure', 'Fantasy', 'Romance']","['car rac', 'victori', 'sport', 'slapstick', 'car', 'woman director', 'herbi']"
National Lampoon's Van Wilder,11452,"['Comedy', 'Romance']","['colleg', 'slacker', 'doggystyl', 'debaucheri', 'frat parti', 'sex comedi', 'flirt', 'fraternity pledg', 'greek lett', 'fundrais', 'lax']"
Deuce Bigalow: European Gigolo,11453,['Comedy'],"['painter', 'amsterdam, netherland', 'europ', 'pimp', 'fetish', 'gigolo', 'male prostitut', 'prostitut', 'whistl']"
Manhunter,11454,"['Crime', 'Horror', 'Thriller']","['loss of loved on', 'journalist', 'fbi', 'covered investig', 'investig', 'psychopath', 'serial kil', 'crime scen', 'psychological horror', 'videotap', 'neo-noir', '1980']"
Domestic Disturbance,11456,"['Mystery', 'Thriller', 'Crime']","['menac', 'adopt', 'danger', 'adoptive fath', 'step fath', 'murder', 'divorc', 'ex-wif', 'child', 'murder hunt']"
Sky High,11459,"['Adventure', 'Comedy', 'Family']","['loyalti', 'mockeri', 'friendship', 'high school', 'friend', 'superhero', 'mission', 'super pow']"
Red Eye,11460,"['Horror', 'Thriller']","['hotel', 'airport', 'hostag', 'menac', 'hitman', 'villain', 'airplan', 'flight', 'terror', 'fear', 'threat', 'hotel manag']"
Suspicion,11462,"['Mystery', 'Romance', 'Thriller']","['poison', 'honeymoon', 'kiss', 'investig', 'money', 'murder']"
The Salton Sea,11468,"['Crime', 'Drama', 'Mystery', 'Thriller']","['california', 'dual ident', 'ident', 'war on drug', 'jazz singer or musician', 'drug scen', 'methamphetamin', 'police corrupt', 'violenc', 'neo-noir', 'death of wif', 'drug deal']"
Black Knight,11469,"['Comedy', 'Fantasy', 'Adventure']","['black peopl', 'castl', 'time travel', 'knight', 'king', 'middle ag', 'mediev', '14th centuri']"
Jason X,11470,"['Horror', 'Science Fiction']","['places and planet', 'space marin', 'futur', 'cryogen', 'space', 'slaughter', 'series of murd', 'scientist']"
The Warriors,11474,"['Action', 'Thriller']","['new york c', 'street gang', 'disc jockey', 'gang war', 'gangster', 'gang', 'gang memb', 'cult film', 'warrior', 'the warrior']"
The Skulls,11478,"['Crime', 'Drama', 'Thriller']","['journalist', 'secret societi', 'pizza', 'wealth', 'pay phon', 'rooftop', 'attempted suicid', 'fratern', 'foot rac', 'ivy leagu', 'u.s. sen', 'dining hal']"
Pirates,11483,"['Adventure', 'Comedy']","['sea', 'pirat']"
Firestarter,11495,"['Thriller', 'Science Fiction', 'Horror']","['fire', 'telepathi', 'intellig', 'colleg']"
All Dogs Go to Heaven,11497,"['Drama', 'Animation', 'Family', 'Comedy', 'Fantasy']","['new orleans, louisiana', 'heaven', 'second ch']"
Frost/Nixon,11499,"['Drama', 'History']","['u.s. presid', '1970', 'televis', 'lie', 'scandal', 'watergate scand', 'report', 'writer']"
The Serpent and the Rainbow,11503,"['Horror', 'Thriller']","['poison', 'cemeteri', 'boston, massachusett', 'behead', 'revolut', 'nightmar', 'hallucin', 'voodoo', 'spider', 'amazon', 'superstit', 'buried al', 'jungl', 'chain', 'zombif', 'death certif', 'airlin']"
Suburban Commando,11504,"['Action', 'Comedy', 'Family', 'Science Fiction']","['bounty hunt', 'midlife crisi', 'space marin', 'famili', 'frozen al']"
Body Double,11507,"['Crime', 'Mystery', 'Thriller']","['claustrophobia', 'wit', 'polic', 'film in film', 'murder', 'neighbor', 'los angeles, california', 'voyeur', 'actor', 'erotic thril']"
Kazaam,11511,"['Fantasy', 'Comedy', 'Family']","['new york c', 'wish', 'geni']"
Goya's Ghosts,11515,['Drama'],"['rape', 'heresi', 'religion and supernatur', 'napoleon bonapart', 'biographi', 'loss', 'unwillingly pregn', '18th centuri', 'spanish inquisit']"
Money Train,11517,"['Action', 'Comedy', 'Crime']","['new york c', 'sibling relationship', 'subway', 'train robberi']"
1941,11519,"['Action', 'Comedy', 'War']","['submarin', 'california', 'world war ii', 'war ship', 'pearl harbor', 'panic', 'satir', 'los angeles, california', '1940', 'anarchic comedi']"
View from the Top,11523,"['Comedy', 'Romance']","['stewardess', 'airplan', 'cast', 'boss', 'flight attend']"
Excalibur,11527,"['Adventure', 'Fantasy']","['holy grail', 'love triangl', 'england', 'propheci', 'adulteri', 'witch', 'mytholog', 'magic', 'fog', 'castl', 'knight', 'vision', 'king arthur', 'tournament', 'duel', 'battl', 'excalibur', 'wizard', 'mordr']"
Sweet Home Alabama,11529,"['Comedy', 'Romance']","['new york c', 'marriage propos', 'career woman', 'fashion design']"
Rollerball,11535,"['Action', 'Science Fiction', 'Thriller']","['manag', 'arena', 'dystopia', 'wrestl', 'sport', 'roller-sk', 'rollersk']"
The Misfits,11536,"['Western', 'Drama', 'Action', 'Romance']","['decis', 'falling in lov', 'divorc', 'desert', 'bull rid']"
The Year of Living Dangerously,11541,"['Drama', 'Romance', 'War']","['civil war', 'dwarf', 'journal', 'embassi', 'photographi', 'falling in lov', '1960']"
Altered States,11542,"['Horror', 'Science Fiction', 'Thriller']","['based on novel or book', 'subconsci', 'ritual', 'genet', 'univers', 'drug', 'scienc', 'metamorphosi', 'sensory depriv', 'deprivation chamb', 'quest for knowledg']"
Kingpin,11543,['Comedy'],"['sport', 'stripper', 'star spangled bann', 'biblical interpret', 'comb ov', 'inflatable dol', 'combov', 'unlikely lov', 'carriag']"
Lilo & Stitch,11544,"['Animation', 'Family']","['sibling relationship', 'extraterrestrial technolog', 'hawaii', 'adopt', 'mutat', 'alien life-form', 'alien phenomenon', 'dog', 'dead par']"
Rushmore,11545,"['Comedy', 'Drama']","['private school', 'lone wolf', 'theatre play', 'coming of ag', 'precocious child']"
Police Academy: Mission to Moscow,11546,"['Comedy', 'Crime']","['video gam', 'mafia', 'police academi', 'moscow, russia', 'command']"
Cabin Fever,11547,['Horror'],"['lake', 'colleg', 'victim', 'lodg', 'vacat', 'wood', 'homicid', 'marijuana', 'diseas', 'ill', 'viru', 'local']"
Batteries not Included,11548,"['Science Fiction', 'Comedy', 'Family', 'Fantasy']","['new york c', 'extraterrestrial technolog', 'spacecraft', 'alien life-form', 'alien phenomenon', 'apartment build', 'elderly coupl', 'property develop']"
Invasion of the Body Snatchers,11549,"['Horror', 'Science Fiction', 'Mystery']","['based on novel or book', 'small town', 'alien', 'doctor', 'patient', 'alien invas', 'psychiatrist', 'alien infect', 'doppelgäng', 'mystery writ', 'abandoned min', 'personality chang']"
Small Soldiers,11551,"['Comedy', 'Adventure', 'Fantasy', 'Science Fiction', 'Action']","['defense industri', 'soldier', 'prototyp', 'killer toy', 'toy comes to lif']"
Silver Streak,11558,"['Comedy', 'Crime', 'Romance', 'Thriller']","['kansa', 'two man armi', 'theft', 'false accus']"
Tideland,11559,"['Fantasy', 'Drama', 'Thriller', 'Science Fiction']","['isol', 'magic', 'addict', 'fear', 'explos', 'drug', 'doll', 'ill', 'parent', 'lone']"
High Crimes,11560,"['Drama', 'Mystery', 'Thriller', 'Crime']","['based on novel or book', 'wit', 'court', 'love', 'murder', 'lawyer', 'defens', 'trial', 'justic', 'u.s. marin', 'arrest', 'classifi', 'legal thril']"
Sleeper,11561,"['Comedy', 'Romance', 'Science Fiction']","['revolut', 'futur', 'dystopia', 'govern', 'satir', 'independent film', 'robot', 'tyranni', 'cyrogen', 'anarchic comedi']"
Crimes and Misdemeanors,11562,"['Comedy', 'Drama']","['new york c', 'adulteri', 'assassin', 'professor', 'brother-in-law', 'murder', 'mistress', 'doctor', 'hired kil', 'documentary filmmak']"
Big Momma's House 2,11565,"['Comedy', 'Crime']","['undercov', 'fbi', 'nanni', 'computer viru', 'undercover ag', 'overweight woman', 'children', 'disguis', 'imperson']"
Blues Brothers 2000,11568,"['Music', 'Action', 'Comedy', 'Crime']","['prison', 'blue', 'half-broth', 'orphanag', 'buddi', 'band']"
Hellraiser III: Hell on Earth,11569,['Horror'],"['nightclub', 'game of dic', 'sculptur', 'report', 'puzzle box', 'evil', 'cenobit']"
Journey to the Center of the Earth,11571,"['Adventure', 'Fantasy', 'Family']","['duck', 'expedit', 'professor', 'volcano', 'travel', 'dinosaur', 'prehistoric creatur']"
The Great Race,11575,"['Adventure', 'Comedy', 'Family', 'Romance']","['car rac', 'slapstick', 'cross country rac', 'turn of the centuri']"
"It's a Mad, Mad, Mad, Mad World",11576,"['Action', 'Adventure', 'Comedy', 'Crime']","['competit', 'prison', 'california', 'chase', 'airplan', 'treasure hunt', 'slapstick', 'money', 'desert']"
Pat Garrett & Billy the Kid,11577,['Western'],"['sheriff', 'age', 'lawless', 'gun battl', 'gore', 'old friend', 'flog']"
Exorcist II: The Heretic,11586,"['Horror', 'Thriller', 'Fantasy', 'Drama']","['exorc', 'examin', 'possess', 'priest', 'devil', 'demonic possess']"
The I Inside,11588,"['Thriller', 'Mystery', 'Science Fiction', 'Drama']","['infidel', 'amnesia', 'paranoia', 'nightmar', 'time', 'puzzl', 'murder', 'memori', 'hospit', 'doctor', 'fear', 'guilt', 'discoveri']"
Kelly's Heroes,11589,"['Adventure', 'Comedy', 'War']","['gold', 'world war ii', 'u.s. armi', 'lieuten', 'colonel', 'tank']"
Serial Mom,11592,"['Comedy', 'Crime']","['harass', 'housewif', 'protect', 'court', 'motherly lov', 'evil moth', 'murder', 'serial kil', 'infami', 'perfect']"
